SEQN,CBD010,CBQ020,CBQ030,CBQ040,CBQ050,CBQ060,CBD070,CBD090,CBD110,CBD120,CBD130,CBQ140,CBD150,CBD160,CBD170,CBD180,CBQ190
45885.0,1.0,1.0,2.0,2.0,5.0,5.0,400.0,0.0,0.0,200.0,25.0,2.0,2.0,4.0,45.0,2.0,2.0
45886.0,2.0,3.0,1.0,2.0,5.0,1.0,100.0,0.0,50.0,85.0,0.0,2.0,10.0,2.0,30.0,3.0,3.0
45887.0,2.0,3.0,1.0,1.0,5.0,1.0,428.0,0.0,50.0,50.0,0.0,2.0,25.0,7.0,60.0,4.0,4.0
45888.0,2.0,3.0,2.0,3.0,5.0,3.0,600.0,100.0,200.0,200.0,30.0,2.0,15.0,4.0,60.0,3.0,3.0
45889.0,2.0,1.0,2.0,2.0,5.0,3.0,964.0,125.0,75.0,125.0,214.0,1.0,10.0,7.0,90.0,7.0,7.0
45890.0,2.0,1.0,1.0,1.0,1.0,1.0,200.0,20.0,20.0,60.0,28.0,3.0,30.0,3.0,90.0,7.0,3.0
45891.0,2.0,1.0,1.0,4.0,1.0,2.0,400.0,0.0,0.0,60.0,0.0,2.0,3.0,7.0,120.0,7.0,7.0
45892.0,2.0,1.0,2.0,4.0,5.0,3.0,400.0,100.0,0.0,50.0,30.0,2.0,5.0,6.0,90.0,7.0,7.0
45893.0,1.0,2.0,2.0,2.0,5.0,1.0,400.0,0.0,60.0,85.0,30.0,2.0,5.0,7.0,120.0,7.0,5.0
45894.0,2.0,2.0,1.0,1.0,5.0,1.0,857.0,107.0,107.0,857.0,40.0,2.0,5.0,4.0,45.0,4.0,4.0
45895.0,2.0,4.0,4.0,4.0,1.0,3.0,200.0,0.0,0.0,20.0,20.0,4.0,10.0,6.0,60.0,0.0,nan
45896.0,2.0,2.0,3.0,1.0,5.0,1.0,600.0,100.0,0.0,75.0,50.0,1.0,5.0,6.0,90.0,6.0,6.0
45897.0,2.0,1.0,1.0,1.0,5.0,1.0,600.0,0.0,0.0,300.0,40.0,2.0,10.0,5.0,26.0,5.0,5.0
45898.0,2.0,2.0,3.0,1.0,5.0,1.0,800.0,0.0,428.0,50.0,50.0,2.0,15.0,4.0,300.0,4.0,4.0
45899.0,2.0,1.0,1.0,4.0,5.0,1.0,300.0,0.0,0.0,200.0,0.0,2.0,10.0,7.0,60.0,7.0,7.0
45900.0,1.0,1.0,2.0,4.0,5.0,3.0,300.0,0.0,214.0,70.0,85.0,3.0,10.0,4.0,60.0,2.0,2.0
45901.0,2.0,1.0,1.0,3.0,5.0,1.0,200.0,0.0,30.0,200.0,100.0,3.0,30.0,3.0,20.0,2.0,2.0
45902.0,2.0,1.0,1.0,1.0,1.0,4.0,700.0,100.0,100.0,100.0,40.0,3.0,30.0,5.0,60.0,4.0,4.0
45903.0,2.0,1.0,2.0,2.0,5.0,2.0,428.0,107.0,85.0,35.0,0.0,2.0,15.0,7.0,60.0,7.0,7.0
45904.0,2.0,2.0,1.0,1.0,1.0,1.0,400.0,150.0,400.0,100.0,0.0,3.0,10.0,5.0,30.0,7.0,5.0
45905.0,2.0,1.0,2.0,1.0,5.0,1.0,1714.0,257.0,500.0,1714.0,857.0,2.0,20.0,3.0,180.0,2.0,2.0
45906.0,2.0,2.0,2.0,5.0,5.0,1.0,300.0,42.0,0.0,0.0,0.0,1.0,30.0,7.0,60.0,7.0,7.0
45907.0,2.0,1.0,2.0,1.0,5.0,1.0,300.0,100.0,0.0,100.0,0.0,2.0,30.0,0.0,nan,666.0,nan
45908.0,2.0,2.0,2.0,4.0,5.0,3.0,120.0,999999.0,0.0,85.0,999999.0,2.0,99999.0,7.0,120.0,0.0,nan
45909.0,2.0,1.0,1.0,4.0,5.0,1.0,107.0,20.0,0.0,15.0,0.0,2.0,20.0,7.0,10.0,666.0,nan
45910.0,2.0,1.0,1.0,1.0,5.0,1.0,250.0,0.0,0.0,70.0,0.0,2.0,10.0,7.0,60.0,4.0,4.0
45911.0,2.0,1.0,1.0,1.0,5.0,2.0,300.0,30.0,0.0,50.0,0.0,2.0,10.0,7.0,60.0,5.0,5.0
45912.0,2.0,1.0,2.0,2.0,5.0,1.0,500.0,0.0,100.0,100.0,50.0,1.0,5.0,5.0,90.0,8.0,5.0
45913.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,0.0,160.0,0.0,1.0,10.0,7.0,60.0,7.0,7.0
45914.0,2.0,1.0,1.0,1.0,5.0,1.0,400.0,0.0,0.0,0.0,0.0,3.0,30.0,5.0,60.0,5.0,5.0
45915.0,2.0,2.0,2.0,3.0,5.0,1.0,857.0,171.0,0.0,80.0,0.0,2.0,30.0,6.0,60.0,7.0,7.0
45916.0,2.0,1.0,1.0,1.0,5.0,1.0,642.0,0.0,200.0,999999.0,0.0,2.0,15.0,7.0,60.0,7.0,7.0
45917.0,1.0,2.0,2.0,2.0,5.0,2.0,175.0,0.0,0.0,60.0,40.0,3.0,5.0,0.0,nan,3.0,2.0
45918.0,2.0,3.0,1.0,1.0,3.0,1.0,300.0,30.0,0.0,60.0,0.0,2.0,nan,2.0,180.0,7.0,2.0
45919.0,2.0,2.0,1.0,2.0,5.0,1.0,428.0,107.0,128.0,0.0,0.0,2.0,5.0,7.0,90.0,7.0,7.0
45920.0,2.0,2.0,2.0,1.0,5.0,4.0,400.0,0.0,0.0,20.0,0.0,4.0,20.0,7.0,1.0,7.0,7.0
45921.0,2.0,1.0,2.0,3.0,3.0,4.0,300.0,0.0,0.0,115.0,40.0,2.0,25.0,6.0,90.0,7.0,6.0
45922.0,2.0,2.0,2.0,3.0,5.0,3.0,140.0,0.0,0.0,0.0,0.0,3.0,45.0,7.0,60.0,7.0,7.0
45923.0,2.0,3.0,3.0,5.0,5.0,2.0,857.0,85.0,214.0,642.0,0.0,1.0,10.0,1.0,60.0,2.0,1.0
45924.0,2.0,3.0,3.0,2.0,5.0,2.0,200.0,75.0,20.0,200.0,30.0,2.0,1.0,2.0,60.0,3.0,1.0
45925.0,2.0,1.0,1.0,4.0,1.0,5.0,400.0,0.0,100.0,50.0,0.0,4.0,300.0,6.0,90.0,7.0,6.0
45926.0,2.0,1.0,3.0,1.0,4.0,5.0,300.0,50.0,100.0,42.0,0.0,3.0,10.0,5.0,20.0,666.0,nan
45927.0,1.0,1.0,3.0,1.0,5.0,1.0,300.0,0.0,100.0,70.0,0.0,3.0,15.0,7.0,60.0,7.0,7.0
45928.0,2.0,2.0,2.0,1.0,5.0,1.0,400.0,0.0,0.0,15.0,0.0,3.0,30.0,5.0,60.0,666.0,nan
45929.0,2.0,3.0,5.0,2.0,5.0,2.0,150.0,75.0,0.0,30.0,0.0,5.0,10.0,3.0,90.0,666.0,nan
45930.0,2.0,1.0,3.0,3.0,5.0,1.0,350.0,0.0,0.0,100.0,20.0,3.0,15.0,3.0,60.0,4.0,4.0
45931.0,2.0,1.0,1.0,4.0,5.0,4.0,600.0,300.0,120.0,15.0,25.0,2.0,nan,7.0,120.0,2.0,2.0
45932.0,2.0,1.0,1.0,1.0,5.0,1.0,1000.0,0.0,0.0,100.0,0.0,2.0,15.0,0.0,nan,0.0,nan
45933.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,0.0,0.0,107.0,0.0,2.0,5.0,1.0,35.0,1.0,1.0
45934.0,2.0,1.0,1.0,4.0,2.0,5.0,400.0,0.0,0.0,80.0,0.0,2.0,10.0,7.0,120.0,6.0,6.0
45935.0,2.0,2.0,3.0,3.0,5.0,3.0,428.0,25.0,0.0,30.0,30.0,2.0,5.0,7.0,120.0,21.0,21.0
45936.0,2.0,1.0,1.0,2.0,2.0,1.0,500.0,0.0,0.0,20.0,0.0,2.0,15.0,7.0,120.0,7.0,7.0
45937.0,2.0,1.0,1.0,3.0,5.0,3.0,200.0,0.0,150.0,200.0,0.0,3.0,10.0,2.0,45.0,2.0,2.0
45938.0,2.0,1.0,1.0,1.0,5.0,1.0,428.0,0.0,0.0,428.0,0.0,2.0,5.0,4.0,45.0,4.0,4.0
45939.0,2.0,1.0,1.0,3.0,4.0,2.0,70.0,25.0,25.0,32.0,0.0,3.0,15.0,7.0,75.0,7.0,7.0
45940.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45941.0,1.0,1.0,1.0,3.0,1.0,4.0,200.0,100.0,300.0,0.0,100.0,2.0,10.0,6.0,60.0,7.0,6.0
45942.0,1.0,2.0,1.0,3.0,5.0,3.0,300.0,60.0,0.0,80.0,20.0,3.0,15.0,5.0,60.0,9.0,6.0
45943.0,2.0,2.0,1.0,3.0,5.0,2.0,400.0,0.0,0.0,50.0,0.0,3.0,10.0,7.0,60.0,7.0,7.0
45944.0,2.0,1.0,1.0,1.0,5.0,1.0,857.0,0.0,214.0,0.0,0.0,1.0,15.0,7.0,45.0,7.0,7.0
45945.0,2.0,3.0,3.0,1.0,5.0,1.0,300.0,0.0,0.0,0.0,40.0,1.0,5.0,3.0,90.0,3.0,3.0
45946.0,2.0,1.0,1.0,3.0,1.0,4.0,200.0,50.0,0.0,140.0,0.0,3.0,45.0,0.0,nan,3.0,0.0
45947.0,2.0,2.0,2.0,1.0,5.0,1.0,175.0,0.0,50.0,20.0,0.0,5.0,6.0,7.0,90.0,4.0,4.0
45948.0,1.0,1.0,1.0,3.0,1.0,3.0,550.0,0.0,0.0,100.0,0.0,1.0,10.0,5.0,90.0,5.0,5.0
45949.0,2.0,2.0,3.0,1.0,5.0,1.0,428.0,107.0,60.0,60.0,0.0,2.0,30.0,5.0,60.0,5.0,5.0
45950.0,1.0,1.0,2.0,2.0,1.0,1.0,450.0,50.0,0.0,60.0,0.0,2.0,15.0,6.0,120.0,7.0,7.0
45951.0,2.0,1.0,1.0,2.0,1.0,2.0,471.0,0.0,999999.0,999999.0,0.0,2.0,5.0,2.0,90.0,21.0,6.0
45952.0,2.0,1.0,1.0,1.0,5.0,3.0,250.0,0.0,0.0,120.0,0.0,1.0,3.0,5.0,120.0,14.0,14.0
45953.0,2.0,1.0,1.0,1.0,5.0,5.0,171.0,0.0,0.0,0.0,0.0,4.0,20.0,7.0,60.0,7.0,7.0
45954.0,2.0,2.0,5.0,1.0,5.0,5.0,300.0,0.0,0.0,400.0,150.0,4.0,2.0,4.0,60.0,0.0,nan
45955.0,2.0,4.0,2.0,2.0,3.0,3.0,70.0,50.0,20.0,50.0,20.0,4.0,30.0,3.0,60.0,666.0,nan
45956.0,2.0,2.0,1.0,3.0,3.0,1.0,385.0,0.0,20.0,50.0,20.0,2.0,5.0,6.0,30.0,2.0,2.0
45957.0,2.0,2.0,3.0,2.0,1.0,2.0,100.0,0.0,0.0,100.0,27.0,2.0,20.0,0.0,nan,666.0,nan
45958.0,2.0,3.0,3.0,3.0,5.0,1.0,700.0,0.0,0.0,0.0,0.0,4.0,15.0,7.0,60.0,7.0,7.0
45959.0,1.0,3.0,1.0,3.0,5.0,3.0,300.0,0.0,200.0,100.0,50.0,4.0,30.0,2.0,60.0,1.0,1.0
45960.0,2.0,1.0,3.0,1.0,1.0,1.0,300.0,100.0,85.0,150.0,0.0,3.0,5.0,7.0,60.0,9.0,7.0
45961.0,1.0,3.0,3.0,2.0,3.0,3.0,400.0,0.0,50.0,30.0,30.0,4.0,30.0,7.0,45.0,6.0,6.0
45962.0,2.0,1.0,1.0,4.0,5.0,4.0,257.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,180.0,666.0,nan
45963.0,2.0,2.0,2.0,3.0,5.0,2.0,600.0,0.0,0.0,80.0,0.0,2.0,10.0,7.0,120.0,7.0,7.0
45964.0,2.0,1.0,3.0,1.0,5.0,1.0,700.0,350.0,0.0,0.0,200.0,2.0,10.0,4.0,120.0,21.0,10.0
45965.0,1.0,1.0,2.0,1.0,5.0,1.0,857.0,0.0,0.0,220.0,200.0,1.0,45.0,4.0,45.0,7.0,4.0
45966.0,2.0,2.0,2.0,3.0,5.0,3.0,250.0,100.0,0.0,100.0,150.0,4.0,5.0,0.0,nan,2.0,0.0
45967.0,2.0,4.0,2.0,1.0,5.0,3.0,214.0,85.0,0.0,0.0,0.0,4.0,30.0,0.0,nan,666.0,nan
45968.0,2.0,2.0,2.0,3.0,3.0,2.0,75.0,0.0,25.0,15.0,0.0,4.0,15.0,0.0,nan,666.0,nan
45969.0,2.0,4.0,5.0,1.0,5.0,1.0,800.0,100.0,40.0,100.0,0.0,2.0,10.0,6.0,90.0,6.0,6.0
45970.0,1.0,1.0,1.0,3.0,5.0,1.0,642.0,85.0,20.0,150.0,25.0,2.0,10.0,7.0,60.0,7.0,7.0
45971.0,2.0,1.0,1.0,1.0,1.0,1.0,250.0,30.0,0.0,0.0,0.0,3.0,5.0,7.0,120.0,3.0,3.0
45972.0,2.0,1.0,3.0,1.0,1.0,1.0,500.0,0.0,50.0,999999.0,999999.0,2.0,10.0,6.0,120.0,6.0,6.0
45973.0,2.0,1.0,1.0,1.0,5.0,1.0,857.0,0.0,999999.0,214.0,50.0,2.0,15.0,7.0,240.0,7.0,7.0
45974.0,1.0,2.0,2.0,1.0,5.0,2.0,400.0,150.0,0.0,50.0,0.0,1.0,5.0,1.0,60.0,7.0,7.0
45975.0,2.0,1.0,1.0,2.0,5.0,1.0,350.0,0.0,0.0,200.0,0.0,3.0,20.0,2.0,60.0,2.0,2.0
45976.0,2.0,1.0,1.0,1.0,5.0,3.0,400.0,0.0,200.0,100.0,0.0,2.0,5.0,7.0,120.0,4.0,4.0
45977.0,1.0,1.0,1.0,3.0,5.0,1.0,150.0,40.0,0.0,0.0,60.0,1.0,10.0,7.0,120.0,2.0,2.0
45978.0,2.0,1.0,4.0,2.0,1.0,2.0,321.0,42.0,21.0,50.0,20.0,3.0,30.0,3.0,60.0,3.0,3.0
45979.0,2.0,1.0,1.0,1.0,5.0,1.0,1000.0,250.0,0.0,150.0,100.0,1.0,5.0,3.0,120.0,4.0,4.0
45980.0,2.0,1.0,1.0,4.0,5.0,2.0,777777.0,777777.0,0.0,25.0,25.0,3.0,2.0,0.0,nan,2.0,2.0
45981.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45982.0,2.0,2.0,2.0,4.0,5.0,2.0,100.0,30.0,0.0,75.0,0.0,3.0,20.0,4.0,120.0,21.0,4.0
45983.0,2.0,1.0,3.0,3.0,3.0,3.0,857.0,0.0,400.0,100.0,0.0,1.0,10.0,7.0,40.0,3.0,3.0
45984.0,2.0,1.0,1.0,1.0,5.0,1.0,800.0,171.0,50.0,100.0,0.0,2.0,10.0,5.0,60.0,16.0,13.0
45985.0,2.0,1.0,1.0,5.0,5.0,3.0,100.0,0.0,150.0,10.0,0.0,3.0,10.0,0.0,nan,3.0,3.0
45986.0,2.0,1.0,3.0,2.0,5.0,3.0,100.0,0.0,100.0,250.0,150.0,4.0,5.0,7.0,60.0,7.0,7.0
45987.0,2.0,1.0,1.0,3.0,1.0,2.0,200.0,30.0,0.0,20.0,0.0,2.0,5.0,6.0,90.0,14.0,14.0
45988.0,1.0,1.0,4.0,5.0,5.0,5.0,700.0,100.0,400.0,1000.0,500.0,2.0,3.0,7.0,60.0,7.0,7.0
45989.0,2.0,1.0,1.0,3.0,1.0,3.0,214.0,0.0,0.0,7.0,0.0,2.0,15.0,7.0,30.0,666.0,nan
45990.0,2.0,1.0,2.0,1.0,5.0,1.0,1000.0,80.0,0.0,40.0,200.0,2.0,10.0,4.0,1.0,4.0,4.0
45991.0,2.0,2.0,5.0,1.0,5.0,5.0,300.0,0.0,0.0,400.0,150.0,4.0,2.0,4.0,60.0,0.0,nan
45992.0,2.0,1.0,1.0,4.0,5.0,5.0,171.0,42.0,0.0,18.0,0.0,3.0,20.0,7.0,60.0,666.0,nan
45993.0,2.0,1.0,2.0,1.0,5.0,1.0,400.0,0.0,100.0,200.0,50.0,2.0,10.0,7.0,90.0,7.0,7.0
45994.0,nan,1.0,1.0,4.0,1.0,5.0,428.0,0.0,0.0,300.0,0.0,2.0,180.0,5.0,90.0,666.0,nan
45995.0,1.0,1.0,1.0,1.0,1.0,1.0,500.0,140.0,0.0,128.0,12.0,2.0,15.0,3.0,120.0,666.0,nan
45996.0,2.0,1.0,1.0,1.0,5.0,1.0,325.0,30.0,0.0,0.0,40.0,4.0,12.0,4.0,60.0,5.0,5.0
45997.0,2.0,1.0,2.0,1.0,5.0,1.0,350.0,64.0,0.0,30.0,0.0,2.0,15.0,6.0,90.0,6.0,6.0
45998.0,2.0,1.0,1.0,4.0,5.0,2.0,130.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,60.0,0.0,nan
45999.0,2.0,2.0,2.0,4.0,5.0,2.0,400.0,0.0,0.0,200.0,0.0,1.0,15.0,7.0,120.0,7.0,7.0
46000.0,2.0,3.0,1.0,3.0,5.0,1.0,400.0,100.0,0.0,200.0,150.0,2.0,10.0,7.0,40.0,7.0,7.0
46001.0,2.0,2.0,2.0,2.0,5.0,3.0,100.0,75.0,20.0,300.0,50.0,4.0,5.0,0.0,nan,666.0,nan
46002.0,2.0,2.0,2.0,2.0,5.0,1.0,400.0,0.0,0.0,40.0,0.0,3.0,5.0,5.0,120.0,7.0,7.0
46003.0,2.0,4.0,4.0,4.0,5.0,4.0,150.0,20.0,20.0,20.0,0.0,3.0,3.0,7.0,30.0,5.0,5.0
46004.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,0.0,0.0,100.0,0.0,2.0,5.0,4.0,60.0,7.0,7.0
46005.0,2.0,3.0,3.0,3.0,5.0,2.0,350.0,50.0,0.0,0.0,0.0,2.0,5.0,7.0,120.0,1.0,1.0
46006.0,2.0,1.0,1.0,2.0,5.0,5.0,400.0,25.0,0.0,125.0,0.0,2.0,5.0,7.0,120.0,14.0,14.0
46007.0,2.0,1.0,1.0,1.0,3.0,4.0,857.0,0.0,100.0,100.0,0.0,2.0,10.0,4.0,90.0,4.0,4.0
46008.0,2.0,2.0,2.0,1.0,5.0,1.0,300.0,0.0,0.0,75.0,30.0,2.0,10.0,5.0,60.0,5.0,5.0
46009.0,1.0,2.0,3.0,2.0,2.0,2.0,500.0,0.0,100.0,200.0,60.0,1.0,10.0,4.0,90.0,0.0,nan
46010.0,2.0,2.0,1.0,1.0,1.0,2.0,350.0,0.0,0.0,60.0,5.0,3.0,5.0,7.0,90.0,7.0,7.0
46011.0,2.0,1.0,1.0,1.0,1.0,4.0,800.0,250.0,0.0,100.0,100.0,3.0,10.0,7.0,120.0,7.0,7.0
46012.0,2.0,2.0,2.0,4.0,1.0,3.0,999999.0,999999.0,0.0,999999.0,30.0,2.0,20.0,7.0,99999.0,3.0,3.0
46013.0,2.0,2.0,2.0,2.0,1.0,4.0,300.0,50.0,0.0,100.0,0.0,2.0,20.0,4.0,60.0,5.0,4.0
46014.0,1.0,1.0,1.0,1.0,5.0,1.0,450.0,0.0,40.0,100.0,100.0,3.0,3.0,4.0,120.0,4.0,4.0
46015.0,nan,2.0,1.0,3.0,5.0,5.0,250.0,999999.0,0.0,0.0,0.0,2.0,5.0,0.0,nan,666.0,nan
46016.0,2.0,1.0,3.0,3.0,5.0,1.0,400.0,0.0,0.0,100.0,0.0,1.0,210.0,7.0,120.0,16.0,16.0
46017.0,1.0,2.0,2.0,4.0,1.0,3.0,500.0,0.0,0.0,999999.0,0.0,2.0,10.0,5.0,99999.0,1.0,1.0
46018.0,2.0,1.0,1.0,4.0,5.0,5.0,250.0,0.0,200.0,40.0,0.0,1.0,2.0,7.0,120.0,2.0,2.0
46019.0,nan,1.0,1.0,5.0,5.0,4.0,250.0,50.0,0.0,0.0,0.0,4.0,60.0,0.0,nan,666.0,nan
46020.0,2.0,2.0,2.0,2.0,5.0,1.0,250.0,0.0,100.0,150.0,25.0,2.0,5.0,3.0,120.0,1.0,1.0
46021.0,2.0,1.0,1.0,4.0,4.0,5.0,150.0,0.0,50.0,15.0,15.0,1.0,5.0,7.0,60.0,21.0,21.0
46022.0,2.0,3.0,5.0,1.0,5.0,1.0,999999.0,999999.0,0.0,0.0,0.0,4.0,5.0,7.0,120.0,7.0,7.0
46023.0,2.0,1.0,1.0,1.0,5.0,1.0,800.0,0.0,0.0,150.0,0.0,3.0,20.0,7.0,60.0,7.0,7.0
46024.0,1.0,1.0,1.0,3.0,3.0,3.0,1300.0,200.0,150.0,100.0,0.0,4.0,15.0,7.0,300.0,21.0,21.0
46025.0,2.0,1.0,1.0,3.0,5.0,3.0,750.0,0.0,250.0,30.0,0.0,3.0,nan,7.0,180.0,7.0,7.0
46026.0,2.0,1.0,1.0,3.0,3.0,1.0,400.0,100.0,100.0,200.0,50.0,3.0,20.0,5.0,120.0,7.0,5.0
46027.0,1.0,1.0,1.0,1.0,4.0,5.0,400.0,60.0,0.0,250.0,100.0,3.0,2.0,7.0,45.0,5.0,5.0
46028.0,2.0,1.0,5.0,5.0,1.0,5.0,218.0,0.0,0.0,300.0,0.0,4.0,10.0,0.0,nan,666.0,nan
46029.0,1.0,2.0,3.0,3.0,5.0,3.0,200.0,50.0,0.0,214.0,40.0,2.0,10.0,7.0,60.0,3.0,3.0
46030.0,2.0,1.0,1.0,1.0,1.0,1.0,450.0,50.0,0.0,120.0,120.0,2.0,10.0,4.0,60.0,7.0,4.0
46031.0,2.0,3.0,3.0,1.0,1.0,1.0,600.0,100.0,0.0,428.0,0.0,2.0,5.0,2.0,60.0,1.0,1.0
46032.0,2.0,1.0,1.0,3.0,2.0,5.0,150.0,0.0,200.0,80.0,0.0,2.0,20.0,7.0,90.0,14.0,14.0
46033.0,1.0,1.0,1.0,4.0,1.0,1.0,500.0,40.0,20.0,100.0,40.0,2.0,15.0,6.0,60.0,7.0,6.0
46034.0,2.0,2.0,2.0,1.0,1.0,2.0,500.0,0.0,0.0,50.0,0.0,2.0,3.0,5.0,60.0,7.0,7.0
46035.0,2.0,1.0,1.0,1.0,1.0,1.0,642.0,64.0,0.0,250.0,0.0,1.0,10.0,5.0,60.0,666.0,nan
46036.0,2.0,1.0,1.0,1.0,1.0,1.0,257.0,0.0,214.0,51.0,0.0,4.0,20.0,7.0,60.0,21.0,21.0
46037.0,2.0,2.0,1.0,3.0,5.0,1.0,999999.0,999999.0,999999.0,0.0,0.0,2.0,10.0,7.0,120.0,7.0,7.0
46038.0,2.0,2.0,2.0,2.0,2.0,2.0,300.0,0.0,200.0,200.0,50.0,1.0,30.0,7.0,120.0,7.0,6.0
46039.0,2.0,1.0,1.0,1.0,1.0,2.0,800.0,100.0,100.0,500.0,100.0,2.0,30.0,5.0,90.0,10.0,10.0
46040.0,2.0,1.0,1.0,3.0,5.0,5.0,300.0,0.0,0.0,200.0,40.0,3.0,5.0,3.0,60.0,666.0,nan
46041.0,2.0,1.0,1.0,3.0,5.0,3.0,999999.0,999999.0,0.0,999999.0,22.0,2.0,99999.0,7.0,120.0,7.0,7.0
46042.0,2.0,2.0,1.0,2.0,5.0,2.0,400.0,0.0,100.0,60.0,40.0,3.0,15.0,7.0,180.0,7.0,7.0
46043.0,2.0,1.0,2.0,2.0,5.0,2.0,300.0,0.0,60.0,40.0,20.0,3.0,5.0,5.0,120.0,10.0,10.0
46044.0,2.0,2.0,2.0,4.0,1.0,2.0,400.0,0.0,0.0,0.0,0.0,2.0,30.0,7.0,60.0,7.0,7.0
46045.0,2.0,1.0,1.0,3.0,1.0,1.0,557.0,0.0,85.0,400.0,30.0,2.0,5.0,7.0,60.0,7.0,7.0
46046.0,2.0,2.0,2.0,4.0,5.0,4.0,300.0,0.0,0.0,20.0,0.0,3.0,60.0,7.0,30.0,7.0,7.0
46047.0,2.0,1.0,1.0,3.0,4.0,1.0,150.0,0.0,0.0,200.0,0.0,1.0,5.0,1.0,90.0,1.0,1.0
46048.0,2.0,1.0,1.0,3.0,5.0,3.0,360.0,0.0,0.0,0.0,100.0,2.0,15.0,5.0,90.0,0.0,nan
46049.0,2.0,1.0,2.0,2.0,5.0,1.0,200.0,0.0,0.0,10.0,0.0,3.0,4.0,1.0,60.0,7.0,1.0
46050.0,2.0,1.0,2.0,4.0,5.0,4.0,214.0,0.0,0.0,25.0,0.0,3.0,5.0,7.0,30.0,666.0,nan
46051.0,2.0,1.0,1.0,1.0,5.0,2.0,35.0,0.0,0.0,10.0,0.0,5.0,20.0,7.0,60.0,666.0,nan
46052.0,1.0,1.0,1.0,2.0,3.0,3.0,857.0,0.0,100.0,857.0,0.0,2.0,20.0,7.0,180.0,2.0,2.0
46053.0,2.0,5.0,5.0,5.0,5.0,5.0,100.0,80.0,100.0,200.0,50.0,4.0,5.0,0.0,nan,666.0,nan
46054.0,2.0,2.0,2.0,2.0,4.0,2.0,500.0,100.0,0.0,40.0,15.0,2.0,15.0,7.0,60.0,0.0,nan
46055.0,2.0,1.0,1.0,3.0,4.0,2.0,50.0,0.0,150.0,600.0,50.0,4.0,5.0,1.0,60.0,2.0,1.0
46056.0,2.0,2.0,2.0,1.0,5.0,2.0,200.0,50.0,0.0,60.0,60.0,3.0,10.0,4.0,60.0,3.0,3.0
46057.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,0.0,0.0,30.0,0.0,3.0,10.0,3.0,60.0,3.0,3.0
46058.0,1.0,4.0,1.0,4.0,3.0,5.0,200.0,0.0,0.0,400.0,0.0,2.0,5.0,4.0,5.0,6.0,4.0
46059.0,1.0,1.0,1.0,2.0,5.0,4.0,300.0,0.0,0.0,40.0,45.0,1.0,10.0,7.0,20.0,7.0,7.0
46060.0,1.0,1.0,1.0,1.0,1.0,1.0,500.0,0.0,250.0,100.0,0.0,4.0,10.0,7.0,120.0,0.0,nan
46061.0,2.0,2.0,1.0,3.0,5.0,4.0,250.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,nan,1.0,1.0
46062.0,2.0,2.0,4.0,2.0,5.0,3.0,200.0,100.0,100.0,128.0,0.0,4.0,15.0,5.0,120.0,7.0,5.0
46063.0,2.0,3.0,5.0,4.0,5.0,1.0,250.0,0.0,0.0,30.0,0.0,3.0,20.0,4.0,90.0,4.0,4.0
46064.0,2.0,2.0,1.0,3.0,5.0,2.0,250.0,0.0,102.0,0.0,0.0,1.0,5.0,7.0,120.0,7.0,7.0
46065.0,2.0,2.0,2.0,3.0,5.0,3.0,530.0,0.0,0.0,20.0,0.0,2.0,5.0,7.0,60.0,7.0,7.0
46066.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,50.0,0.0,100.0,50.0,3.0,1.0,6.0,90.0,4.0,4.0
46067.0,2.0,2.0,2.0,4.0,5.0,4.0,500.0,0.0,0.0,171.0,171.0,2.0,15.0,3.0,120.0,3.0,3.0
46068.0,2.0,1.0,1.0,1.0,5.0,5.0,400.0,0.0,75.0,50.0,0.0,4.0,15.0,5.0,120.0,7.0,5.0
46069.0,2.0,5.0,4.0,5.0,4.0,5.0,300.0,0.0,0.0,0.0,28.0,4.0,20.0,7.0,60.0,0.0,nan
46070.0,2.0,1.0,1.0,1.0,5.0,1.0,650.0,0.0,0.0,0.0,100.0,2.0,5.0,7.0,60.0,7.0,7.0
46071.0,2.0,1.0,1.0,4.0,5.0,4.0,200.0,0.0,0.0,120.0,0.0,2.0,5.0,4.0,60.0,7.0,4.0
46072.0,2.0,3.0,1.0,3.0,1.0,1.0,664.0,150.0,214.0,200.0,30.0,2.0,1.0,6.0,60.0,6.0,6.0
46073.0,2.0,1.0,1.0,3.0,3.0,3.0,857.0,0.0,0.0,999999.0,0.0,2.0,20.0,5.0,150.0,3.0,3.0
46074.0,2.0,1.0,1.0,1.0,5.0,5.0,160.0,0.0,40.0,0.0,0.0,3.0,10.0,7.0,60.0,0.0,nan
46075.0,2.0,1.0,1.0,2.0,5.0,3.0,300.0,100.0,0.0,214.0,30.0,2.0,15.0,6.0,120.0,6.0,6.0
